DataDescriptor,TimeElap(ns),Value,AdditionalComment
MotorSetCommand,1005469969,1.857406042606532E15,0; p: 5.0
Out_Current,7425174639,16.04747925597222,4; p: 6.0
Out_Voltage,7425177013,4.12629706128655,4; p: 6.0
In_Voltage,7425178480,15.562949250793965,4; p: 6.0
Temperature,7435894856,11.110942114699478,1; p: 6.0
Out_Current,7435897719,4.23417342435427,1; p: 6.0
Out_Voltage,7435899605,15.024097075421393,1; p: 6.0
In_Voltage,7435901421,4.311178654669835,1; p: 6.0
Temperature,7435902818,14.166460719389258,2; p: 6.0
Out_Current,7435906170,10.503547139188587,2; p: 6.0
Out_Voltage,7435907637,5.300068022589801,2; p: 6.0
In_Voltage,7435908824,8.504372740241125,2; p: 6.0
Temperature,7435910151,15.161435850803498,3; p: 6.0
Out_Current,7435911408,13.038605445966697,3; p: 6.0
Out_Voltage,7435912526,2.6446663123929923,3; p: 6.0
In_Voltage,7435913713,18.165310096583493,3; p: 6.0
Temperature,7435915599,19.197723212458452,4; p: 6.0
Out_Current,7435916926,3.051977789841202,4; p: 6.0
Out_Voltage,7435918043,18.1506149878663,4; p: 6.0
In_Voltage,7435919231,7.080701487737038,4; p: 6.0
Temperature,7446652159,8.128578624063529,1; p: 6.0
Out_Current,7446656280,8.256974271542658,1; p: 6.0
Out_Voltage,7446658584,8.892909673467157,1; p: 6.0
In_Voltage,7446662635,15.27914330758534,1; p: 6.0
Temperature,7446664311,5.130451742064949,2; p: 6.0
Out_Current,7446665708,9.077574669706884,2; p: 6.0
Out_Voltage,7446667245,2.121278470377007,2; p: 6.0
In_Voltage,7446668641,19.1442886438691,2; p: 6.0
Temperature,7446670108,8.23627142703714,3; p: 6.0
Out_Current,7446671714,15.11762669030527,3; p: 6.0
Out_Voltage,7446674019,0.7618895294020948,3; p: 6.0
In_Voltage,7446675765,11.01320093059485,3; p: 6.0
Temperature,7446677372,6.502108174122981,4; p: 6.0
Out_Current,7446678908,16.096771710684454,4; p: 6.0
Out_Voltage,7446680514,15.627143233874948,4; p: 6.0
In_Voltage,7446682051,8.076439618380148,4; p: 6.0
Temperature,7457398217,13.412228454826659,1; p: 6.0
Out_Current,7457405411,3.1958933219811145,1; p: 6.0
Out_Voltage,7457407925,17.034151675801308,1; p: 6.0
In_Voltage,7457410021,18.139502992861484,1; p: 6.0
Temperature,7457411557,6.010538214705429,2; p: 6.0
Out_Current,7457412884,7.445131683632482,2; p: 6.0
Out_Voltage,7457414281,14.498639990309949,2; p: 6.0
In_Voltage,7457415747,18.372766989322276,2; p: 6.0
Temperature,7457417843,17.626766453842844,3; p: 6.0
Out_Current,7457419310,8.122642993271302,3; p: 6.0
Out_Voltage,7457420706,19.021031360855158,3; p: 6.0
In_Voltage,7457422103,14.028450108750624,3; p: 6.0
Temperature,7457423849,18.00122952378441,4; p: 6.0
Out_Current,7457425246,17.168998757466145,4; p: 6.0
Out_Voltage,7457426643,2.0003019592897107,4; p: 6.0
In_Voltage,7457428668,2.4469581639448514,4; p: 6.0
Temperature,7468145114,1.0466571690751232,1; p: 6.0
Out_Current,7468151819,5.010757824794494,1; p: 6.0
Out_Voltage,7468154543,17.026935105781707,1; p: 6.0
In_Voltage,7468156847,13.060307217494653,1; p: 6.0
Temperature,7468159012,12.273923425565702,2; p: 6.0
Out_Current,7468160968,17.081080259401805,2; p: 6.0
Out_Voltage,7468162924,19.062969344592876,2; p: 6.0
In_Voltage,7468166206,0.06389867399969633,2; p: 6.0
Temperature,7468171025,6.40246989926313,3; p: 6.0
Out_Current,7468172771,13.149615221064694,3; p: 6.0
Out_Voltage,7468174168,16.018772916925744,3; p: 6.0
In_Voltage,7468175704,17.127404887823822,3; p: 6.0
Temperature,7468177171,16.252324876897163,4; p: 6.0
Out_Current,7468178638,13.018160732328504,4; p: 6.0
Out_Voltage,7468180663,5.15430115905658,4; p: 6.0
In_Voltage,7468181920,17.856707072301365,4; p: 6.0
Temperature,7478879649,6.0293442117608,1; p: 6.0
Out_Current,7478883560,10.39470550399652,1; p: 6.0
Out_Voltage,7478886074,5.038913348344689,1; p: 6.0
In_Voltage,7478888239,19.677713919492852,1; p: 6.0
Temperature,7478890055,0.21641607501599677,2; p: 6.0
Out_Current,7478894246,13.140112483156086,2; p: 6.0
Out_Voltage,7478895922,19.085841157116725,2; p: 6.0
In_Voltage,7478897388,3.55786503782415,2; p: 6.0
Temperature,7478899344,16.185497103773898,3; p: 6.0
Out_Current,7478900810,10.421223972871852,3; p: 6.0
Out_Voltage,7478902417,6.467940148986363,3; p: 6.0
In_Voltage,7478903953,2.1244355603178255,3; p: 6.0
Temperature,7478908144,3.3773469344179112,4; p: 6.0
Out_Current,7478909750,3.0079465351988626,4; p: 6.0
Out_Voltage,7478911357,15.19453447861214,4; p: 6.0
In_Voltage,7478912963,14.512219991024866,4; p: 6.0
Temperature,7489614393,10.044716729051252,1; p: 6.0
Out_Current,7489616977,13.161664917895964,1; p: 6.0
Out_Voltage,7489618514,12.321317968520217,1; p: 6.0
In_Voltage,7489621936,3.233686262524882,1; p: 6.0
Temperature,7489623333,16.390006238383535,2; p: 6.0
Out_Current,7489624450,1.1047105408669609,2; p: 6.0
Out_Voltage,7489625707,1.1917121767749,2; p: 6.0
In_Voltage,7489626964,1.1244659516845066,2; p: 6.0
Temperature,7489628082,9.701330512308092,3; p: 6.0
Out_Current,7489629269,7.859401230452462,3; p: 6.0
Out_Voltage,7489631085,5.140341166180782,3; p: 6.0
In_Voltage,7489632272,13.16284369283817,3; p: 6.0
Temperature,7489633460,7.100276945618987,4; p: 6.0
Out_Current,7489634577,3.233997650942861,4; p: 6.0
Out_Voltage,7489635695,5.388765359241854,4; p: 6.0
In_Voltage,7489636812,2.738561093209502,4; p: 6.0
Temperature,7500391671,14.616740560478544,1; p: 6.0
Out_Current,7500395721,1.2930198657373655,1; p: 6.0
Out_Voltage,7500397607,18.404526789298338,1; p: 6.0
In_Voltage,7500399213,19.10156815625208,1; p: 6.0
Temperature,7500400540,6.436125428207437,2; p: 6.0
Out_Current,7500401797,15.000163511127576,2; p: 6.0
Out_Voltage,7500402985,0.12560005102718746,2; p: 6.0
In_Voltage,7500404312,13.125723594354683,2; p: 6.0
Temperature,7500406198,18.17421835422264,3; p: 6.0
Out_Current,7500407315,14.290631412685801,3; p: 6.0
Out_Voltage,7500408502,6.018972758476977,3; p: 6.0
In_Voltage,7500409620,11.126466305053842,3; p: 6.0
Temperature,7500410807,9.434381259007923,4; p: 6.0
Out_Current,7500411924,10.57315335672534,4; p: 6.0
Out_Voltage,7500413112,19.29249540730173,4; p: 6.0
In_Voltage,7500414928,16.49562300547559,4; p: 6.0
Temperature,7511114961,10.200893115641389,1; p: 6.0
Out_Current,7511117475,0.15881395500373263,1; p: 6.0
Out_Voltage,7511119430,16.326630140996023,1; p: 6.0
In_Voltage,7511120967,18.678275185913986,1; p: 6.0
Temperature,7511122294,6.3003462421647844,2; p: 6.0
Out_Current,7511123551,18.00085079980103,2; p: 6.0
Out_Voltage,7511126205,9.03528926413026,2; p: 6.0
In_Voltage,7511127462,11.401319587555642,2; p: 6.0
Temperature,7511128650,11.11084831038823,3; p: 6.0
Out_Current,7511129837,6.384121163342644,3; p: 6.0
Out_Voltage,7511130954,17.129198535361677,3; p: 6.0
In_Voltage,7511132072,0.3597314719072018,3; p: 6.0
Temperature,7511133399,13.055904160715317,4; p: 6.0
Out_Current,7511135215,16.277237619118225,4; p: 6.0
Out_Voltage,7511136332,19.000783747447016,4; p: 6.0
In_Voltage,7511137450,18.759006443886758,4; p: 6.0
Temperature,7521868003,19.006365297428633,1; p: 6.0
Out_Current,7521871495,18.30779157120208,1; p: 6.0
Out_Voltage,7521873172,5.559389935664567,1; p: 6.0
In_Voltage,7521874778,8.209667164998399,1; p: 6.0
Temperature,7521878200,12.082209374454036,2; p: 6.0
Out_Current,7521879527,1.2985684335639702,2; p: 6.0
Out_Voltage,7521880784,4.043337193567117,2; p: 6.0
In_Voltage,7521882041,7.403564871726722,2; p: 6.0
Temperature,7521883299,10.274963922055914,3; p: 6.0
Out_Current,7521884486,12.086134930067352,3; p: 6.0
Out_Voltage,7521885673,2.4837445032330656,3; p: 6.0
In_Voltage,7521887559,17.013647569303657,3; p: 6.0
Temperature,7521888816,11.37833576258574,4; p: 6.0
Out_Current,7521890003,6.260878823460139,4; p: 6.0
Out_Voltage,7521891261,2.013781485345955,4; p: 6.0
In_Voltage,7521892378,3.5865591215609296,4; p: 6.0
Temperature,7532617973,18.591853530271198,1; p: 6.0
Out_Current,7532621186,4.563595281155506,1; p: 6.0
Out_Voltage,7532624468,7.004254227228779,1; p: 6.0
In_Voltage,7532625935,12.169676241047705,1; p: 6.0
Temperature,7532627471,8.17792543130677,2; p: 6.0
Out_Current,7532628798,15.074586736701455,2; p: 6.0
Out_Voltage,7532630195,2.1577153218022733,2; p: 6.0
In_Voltage,7532631382,14.007325183184072,2; p: 6.0
Temperature,7532633059,8.069359185003032,3; p: 6.0
Out_Current,7532635154,11.094272154927307,3; p: 6.0
Out_Voltage,7532636411,12.15510009066293,3; p: 6.0
In_Voltage,7532637528,0.10943005923265745,3; p: 6.0
Temperature,7532638925,6.223078271766107,4; p: 6.0
Out_Current,7532640182,1.1616800981937774,4; p: 6.0
Out_Voltage,7532641579,19.23229701331712,4; p: 6.0
In_Voltage,7532642906,15.160282999431955,4; p: 6.0
Temperature,7543358654,18.02797538728073,1; p: 6.0
Out_Current,7543361377,18.67204670084912,1; p: 6.0
Out_Voltage,7543362984,9.087501422354087,1; p: 6.0
In_Voltage,7543364660,9.037725751750093,1; p: 6.0
Temperature,7543365917,8.373491689991148,2; p: 6.0
Out_Current,7543367104,15.700812342892217,2; p: 6.0
Out_Voltage,7543368362,4.053569098974839,2; p: 6.0
In_Voltage,7543370946,18.548236333417783,2; p: 6.0
Temperature,7543372203,13.03761472319334,3; p: 6.0
Out_Current,7543373390,11.754510327995405,3; p: 6.0
Out_Voltage,7543374508,0.39145715736439246,3; p: 6.0
In_Voltage,7543375904,7.391776459195564,3; p: 6.0
Temperature,7543377092,7.226925286509247,4; p: 6.0
Out_Current,7543378279,14.245867627948346,4; p: 6.0
Out_Voltage,7543395879,10.366151575563022,4; p: 6.0
In_Voltage,7543397136,13.09373971431665,4; p: 6.0
Temperature,7554087322,19.37739819707507,1; p: 6.0
Out_Current,7554102617,10.291378778879709,1; p: 6.0
Out_Voltage,7554108134,5.236134831642562,1; p: 6.0
In_Voltage,7554109950,6.4160953749263445,1; p: 6.0
Temperature,7554111417,12.161590639664668,2; p: 6.0
Out_Current,7554114281,14.406381023701543,2; p: 6.0
Out_Voltage,7554115538,3.0204181710609483,2; p: 6.0
In_Voltage,7554116655,1.4656457099975908,2; p: 6.0
Temperature,7554117773,14.049694977881444,3; p: 6.0
Out_Current,7554118960,3.4001505066344255,3; p: 6.0
Out_Voltage,7554120077,18.058560476128367,3; p: 6.0
In_Voltage,7554121195,16.152020853615277,3; p: 6.0
Temperature,7554123080,10.177845109200273,4; p: 6.0
Out_Current,7554124198,8.079320841832475,4; p: 6.0
Out_Voltage,7554125315,18.576588836109803,4; p: 6.0
In_Voltage,7554126573,11.028086673399285,4; p: 6.0
Temperature,7564842390,17.728135963419398,1; p: 6.0
Out_Current,7564845603,0.13585754257047536,1; p: 6.0
Out_Voltage,7564847349,14.332410186440658,1; p: 6.0
In_Voltage,7564850631,1.8660943538713761,1; p: 6.0
Temperature,7564852377,13.063177479857602,2; p: 6.0
Out_Current,7564853704,19.002517618508993,2; p: 6.0
Out_Voltage,7564854821,8.11386098893267,2; p: 6.0
In_Voltage,7564856009,5.206148437640362,2; p: 6.0
Temperature,7564857196,17.400568764011553,3; p: 6.0
Out_Current,7564858383,1.3575939910008872,3; p: 6.0
Out_Voltage,7564860199,15.41341308220175,3; p: 6.0
In_Voltage,7564861317,4.0420417682420995,3; p: 6.0
Temperature,7564862574,12.619447351981051,4; p: 6.0
Out_Current,7564863761,0.5614913633433257,4; p: 6.0
Out_Voltage,7564864879,3.13243708494669,4; p: 6.0
In_Voltage,7564865996,2.124017945367189,4; p: 6.0
Temperature,7575595991,15.55747848053596,1; p: 6.0
Out_Current,7575599902,3.064856593706804,1; p: 6.0
Out_Voltage,7575601648,3.012441858705482,1; p: 6.0
In_Voltage,7575603185,3.1453617812267214,1; p: 6.0
Temperature,7575604582,8.005767234601473,2; p: 6.0
Out_Current,7575605769,3.212907732884696,2; p: 6.0
Out_Voltage,7575606886,10.090658224260048,2; p: 6.0
In_Voltage,7575608004,3.1085113076940694,2; p: 6.0
Temperature,7575609959,2.146011781335394,3; p: 6.0
Out_Current,7575611077,7.073955510779353,3; p: 6.0
Out_Voltage,7575612194,11.28429740449683,3; p: 6.0
In_Voltage,7575613312,0.07969641474794974,3; p: 6.0
Temperature,7575617572,9.201893361050143,4; p: 6.0
Out_Current,7575618689,14.075077296151361,4; p: 6.0
Out_Voltage,7575619877,11.019546721130695,4; p: 6.0
In_Voltage,7575621693,6.095855335947307,4; p: 6.0
Temperature,7586328780,8.02962711028824,1; p: 6.0
Out_Current,7586332621,1.011614863040437,1; p: 6.0
Out_Voltage,7586334856,7.309008692289022,1; p: 6.0
In_Voltage,7586337091,17.128182811460864,1; p: 6.0
Temperature,7586338767,15.35143959551525,2; p: 6.0
Out_Current,7586340234,6.128847588953791,2; p: 6.0
Out_Voltage,7586343935,6.090586720138137,2; p: 6.0
In_Voltage,7586345402,6.543059772530316,2; p: 6.0
Temperature,7586347218,13.000693538264024,3; p: 6.0
Out_Current,7586348754,6.072347867746703,3; p: 6.0
Out_Voltage,7586350221,9.028734593834727,3; p: 6.0
In_Voltage,7586351758,5.248515286860866,3; p: 6.0
Temperature,7586353294,4.26937540236542,4; p: 6.0
Out_Current,7586355459,16.246831367750783,4; p: 6.0
Out_Voltage,7586356926,0.23691091313383114,4; p: 6.0
In_Voltage,7586358672,16.007789578471666,4; p: 6.0
Temperature,7597067714,9.243356471587754,1; p: 6.0
Out_Current,7597070648,11.379310843483763,1; p: 6.0
Out_Voltage,7597072254,13.244297854234718,1; p: 6.0
In_Voltage,7597073651,6.285488875158821,1; p: 6.0
Temperature,7597076934,9.810417753609386,2; p: 6.0
Out_Current,7597078051,14.269445345046247,2; p: 6.0
Out_Voltage,7597079238,1.1869774049831419,2; p: 6.0
In_Voltage,7597080495,15.349992808910255,2; p: 6.0
Temperature,7597081613,4.286608962979015,3; p: 6.0
Out_Current,7597082800,7.173394260870995,3; p: 6.0
Out_Voltage,7597083987,12.08188065173665,3; p: 6.0
In_Voltage,7597085733,0.07265328809309769,3; p: 6.0
Temperature,7597089645,16.204434638822654,4; p: 6.0
Out_Current,7597090832,12.003998867177744,4; p: 6.0
Out_Voltage,7597091949,3.1597788182993733,4; p: 6.0
In_Voltage,7597093137,4.111341936185556,4; p: 6.0
Temperature,7607825297,10.717633554008051,1; p: 6.0
Out_Current,7607828230,16.207499412895785,1; p: 6.0
Out_Voltage,7607831932,2.0969803111610603,1; p: 6.0
In_Voltage,7607833538,13.172552875842161,1; p: 6.0
Temperature,7607834795,14.004493649654684,2; p: 6.0
Out_Current,7607835982,3.0030698370881344,2; p: 6.0
Out_Voltage,7607837170,12.044344639939329,2; p: 6.0
In_Voltage,7607838357,15.394925206218323,2; p: 6.0
Temperature,7607839474,14.633720698206622,3; p: 6.0
Out_Current,7607841151,18.069753957002632,3; p: 6.0
Out_Voltage,7607842338,9.003789398798018,3; p: 6.0
In_Voltage,7607843455,14.702972953140298,3; p: 6.0
Temperature,7607844713,2.008395721095899,4; p: 6.0
Out_Current,7607845830,7.358157772956318,4; p: 6.0
Out_Voltage,7607846948,0.017530189388220544,4; p: 6.0
In_Voltage,7607850649,16.17410041648041,4; p: 6.0
Temperature,7618579666,7.412665218202785,1; p: 6.0
Out_Current,7618582041,13.036049772899236,1; p: 6.0
Out_Voltage,7618583717,2.011981523854775,1; p: 6.0
In_Voltage,7618585184,15.084242363773301,1; p: 6.0
Temperature,7618586511,18.509405303302827,2; p: 6.0
Out_Current,7618587698,4.336856407588911,2; p: 6.0
Out_Voltage,7618588816,5.00762743298411,2; p: 6.0
In_Voltage,7618591260,0.4716059985564921,2; p: 6.0
Temperature,7618592657,18.296799010951585,3; p: 6.0
Out_Current,7618593844,12.045582883771926,3; p: 6.0
Out_Voltage,7618594962,16.500966867293144,3; p: 6.0
In_Voltage,7618596149,10.181404025413718,3; p: 6.0
Temperature,7618597336,14.100714650402315,4; p: 6.0
Out_Current,7618598454,8.826609658464244,4; p: 6.0
Out_Voltage,7618600130,14.049438004170213,4; p: 6.0
In_Voltage,7618601317,18.007067998956323,4; p: 6.0
Temperature,7629325376,14.478316465723957,1; p: 6.0
Out_Current,7629327680,19.141383990980895,1; p: 6.0
Out_Voltage,7629329147,8.030323281553057,1; p: 6.0
In_Voltage,7629330684,11.033507526978928,1; p: 6.0
Temperature,7629332011,12.129363675631128,2; p: 6.0
Out_Current,7629334525,18.085993541581388,2; p: 6.0
Out_Voltage,7629335642,14.088099031363894,2; p: 6.0
In_Voltage,7629336830,13.52721050362716,2; p: 6.0
Temperature,7629338017,3.0250085961857427,3; p: 6.0
Out_Current,7629339204,14.195473370690431,3; p: 6.0
Out_Voltage,7629340392,4.4885216396900205,3; p: 6.0
In_Voltage,7629341509,12.329638707327197,3; p: 6.0
Temperature,7629343255,8.041498361408417,4; p: 6.0
Out_Current,7629344373,3.016313236102465,4; p: 6.0
Out_Voltage,7629345560,17.07819840844578,4; p: 6.0
In_Voltage,7629346677,1.1106954035446361,4; p: 6.0
Temperature,7640060679,7.66096431811227,1; p: 6.0
Out_Current,7640063891,12.375980050856104,1; p: 6.0
Out_Voltage,7640065777,9.86089205356449,1; p: 6.0
In_Voltage,7640069199,6.05802799914929,1; p: 6.0
Temperature,7640070806,12.075544347304183,2; p: 6.0
Out_Current,7640072133,2.6276136300696216,2; p: 6.0
Out_Voltage,7640073320,3.137873641714267,2; p: 6.0
In_Voltage,7640074507,5.420329354718618,2; p: 6.0
Temperature,7640075764,17.130843116416894,3; p: 6.0
Out_Current,7640076952,0.2277980511270904,3; p: 6.0
Out_Voltage,7640079675,0.32133603233372804,3; p: 6.0
In_Voltage,7640080863,6.016458225088826,3; p: 6.0
Temperature,7640082050,4.211024172609297,4; p: 6.0
Out_Current,7640083237,14.064988807081114,4; p: 6.0
Out_Voltage,7640084425,6.861489448433938,4; p: 6.0
In_Voltage,7640085542,2.0567510474195942,4; p: 6.0
Temperature,7650795144,0.0015962723429820405,1; p: 6.0
Out_Current,7650832928,11.30400885417507,1; p: 6.0
Out_Voltage,7650834743,3.0118499282390117,1; p: 6.0
In_Voltage,7650836420,14.415455998009913,1; p: 6.0
Temperature,7650837886,9.221105549896748,2; p: 6.0
Out_Current,7650839074,5.003108764922426,2; p: 6.0
Out_Voltage,7650840261,19.225822178967153,2; p: 6.0
In_Voltage,7650841448,11.645848835397116,2; p: 6.0
Temperature,7650843823,2.1970095423752314,3; p: 6.0
Out_Current,7650845010,11.32639234775836,3; p: 6.0
Out_Voltage,7650847664,16.020672325143153,3; p: 6.0
In_Voltage,7650848782,6.003472253713656,3; p: 6.0
Temperature,7650850039,1.1950023298966905,4; p: 6.0
Out_Current,7650851156,2.2693083590418257,4; p: 6.0
Out_Voltage,7650852274,19.071689835084594,4; p: 6.0
In_Voltage,7650854369,13.390491560985785,4; p: 6.0
Temperature,7661547278,0.03555757663891681,1; p: 6.0
Out_Current,7661551957,19.138695827475058,1; p: 6.0
Out_Voltage,7661553634,16.059915403616692,1; p: 6.0
In_Voltage,7661555100,10.343456991677638,1; p: 6.0
Temperature,7661556358,5.120655611888399,2; p: 6.0
Out_Current,7661557545,4.033361168896307,2; p: 6.0
Out_Voltage,7661560688,16.02036958577791,2; p: 6.0
In_Voltage,7661561875,13.076631121716941,2; p: 6.0
Temperature,7661563062,10.061289663338057,3; p: 6.0
Out_Current,7661564250,10.02520619159828,3; p: 6.0
Out_Voltage,7661565367,9.304442010685452,3; p: 6.0
In_Voltage,7661566484,7.055606286284584,3; p: 6.0
Temperature,7661567812,15.084252970691647,4; p: 6.0
Out_Current,7661569697,13.127731949459926,4; p: 6.0
Out_Voltage,7661570815,10.18904897542904,4; p: 6.0
In_Voltage,7661571932,12.029263761330231,4; p: 6.0
Temperature,7672295083,4.84551630159005,1; p: 6.0
Out_Current,7672297457,16.01431388181997,1; p: 6.0
Out_Voltage,7672299064,9.191856182810357,1; p: 6.0
In_Voltage,7672300530,16.171558708327716,1; p: 6.0
Temperature,7672303743,10.330675257465314,2; p: 6.0
Out_Current,7672305000,10.770486892379928,2; p: 6.0
Out_Voltage,7672306118,7.065554581771458,2; p: 6.0
In_Voltage,7672307235,7.1501063937317495,2; p: 6.0
Temperature,7672308492,0.47881500223168794,3; p: 6.0
Out_Current,7672309749,0.21095927565118514,3; p: 6.0
Out_Voltage,7672310867,4.19767232826034,3; p: 6.0
In_Voltage,7672312822,14.069478311462513,3; p: 6.0
Temperature,7672314079,15.037328546519536,4; p: 6.0
Out_Current,7672315267,13.01858548698025,4; p: 6.0
Out_Voltage,7672316454,5.136994361317616,4; p: 6.0
In_Voltage,7672317502,5.2285982478022195,4; p: 6.0
Temperature,7683050710,12.099576470401814,1; p: 6.0
Out_Current,7683053014,18.601052959265026,1; p: 6.0
Out_Voltage,7683056017,10.082278593115596,1; p: 6.0
In_Voltage,7683057484,3.3796799038242624,1; p: 6.0
Temperature,7683058881,14.162504938397937,2; p: 6.0
Out_Current,7683060068,4.11011419764375,2; p: 6.0
Out_Voltage,7683061256,6.0943446043845615,2; p: 6.0
In_Voltage,7683062443,15.791192155237376,2; p: 6.0
Temperature,7683063630,18.662424892364328,3; p: 6.0
Out_Current,7683065306,8.075400441269844,3; p: 6.0
Out_Voltage,7683066494,18.375371101713142,3; p: 6.0
In_Voltage,7683067611,9.160150484132574,3; p: 6.0
Temperature,7683068868,14.597196420367558,4; p: 6.0
Out_Current,7683069986,16.09728231623164,4; p: 6.0
Out_Voltage,7683071173,16.14475343864249,4; p: 6.0
In_Voltage,7683072290,1.1823167210070744,4; p: 6.0
Temperature,7693784755,12.013694562222017,1; p: 6.0
Out_Current,7693789365,18.262076526696497,1; p: 6.0
Out_Voltage,7693791320,8.004905356026466,1; p: 6.0
In_Voltage,7693793206,7.58294156002933,1; p: 6.0
Temperature,7693794813,16.193077679710857,2; p: 6.0
